Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19540522.48.43,Summary,1954-05-22,21:00:00,3,Texas,-,-,1,0,0,10,0.1,Hemphill,-,-,-,-,-,-,-,-,-,-,-,-,,35.8,-100.12,-,-,1,,249,Unmodified
19540525.48.44,Summary,1954-05-25,18:15:00,3,Texas,-,-,0,0,0,10,0.1,Collin,-,-,-,-,-,-,-,-,-,-,-,-,,33.02,-96.38,-,-,1,,259,Unmodified
19540526.48.45,Summary,1954-05-26,15:00:00,3,Texas,-,-,0,0,0,10,1,Jones,-,-,-,-,-,-,-,-,-,-,-,-,,32.75,-99.9,-,-,1,,260,Unmodified
19540527.48.46,Summary,1954-05-27,01:20:00,3,Texas,-,-,0,0,0,10,1.1,Comanche,-,-,-,-,-,-,-,-,-,-,-,-,,32.2,-98.53,32.22,-98.53,1,,262,Unmodified
19540529.48.47,Summary,1954-05-29,17:22:00,3,Texas,-,-,1,0,9,133,9.1,Andrews,-,-,-,-,-,-,-,-,-,-,-,-,,32.08,-102.6,32.17,-102.72,1,,277,Unmodified
19540529.48.48,Summary,1954-05-29,18:00:00,3,Texas,-,-,2,0,2,33,0.1,Crane,-,-,-,-,-,-,-,-,-,-,-,-,,31.4,-102.6,-,-,1,,278,Unmodified
19540601.48.49,Summary,1954-06-01,18:00:00,3,Texas,-,-,2,0,0,880,8.3,Pecos,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,30.9,-102.3,30.93,-102.17,1,,307,Unmodified
19540601.48.50,Summary,1954-06-01,19:30:00,3,Texas,-,-,3,1,14,267,13.4,Cottle,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,34.02,-100.3,33.87,-100.15,1,,308,Unmodified
19540601.48.51,Summary,1954-06-01,20:30:00,3,Texas,-,-,2,0,0,133,1.9,Knox,-,-,-,-,-,-,-,-,-,-,-,-,,33.63,-99.58,33.65,-99.57,1,,309,Unmodified
19540601.48.52,Summary,1954-06-01,20:55:00,3,Texas,-,-,3,1,4,50,5.9,Wichita,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.95,-98.67,33.95,-98.57,1,,310,Unmodified
19540601.48.53,Summary,1954-06-01,22:00:00,3,Texas,-,-,3,0,3,10,0.1,Floyd,-,-,-,-,-,-,-,-,-,-,-,-,,34.1,-98.57,-,-,1,,311,Unmodified
19540602.48.54,Summary,1954-06-02,17:30:00,3,Texas,-,-,2,1,8,1000,5.9,Delta,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.4,-95.7,33.45,-95.62,1,,313,Unmodified
19540602.48.55,Summary,1954-06-02,18:00:00,3,Texas,-,-,1,0,0,17,2,Rains,-,-,-,-,-,-,-,-,-,-,-,-,,32.75,-95.58,-,-,1,,314,Unmodified
19540602.48.56,Summary,1954-06-02,20:00:00,3,Texas,-,-,1,0,0,10,0.1,Falls,-,-,-,-,-,-,-,-,-,-,-,-,,31.4,-96.9,-,-,1,,315,Unmodified
19540611.48.57,Summary,1954-06-11,20:00:00,3,Texas,-,-,0,0,3,100,4.7,Brewster,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,29.32,-103.58,29.37,-103.53,1,,339,Unmodified
19540613.48.58,Summary,1954-06-13,17:15:00,3,Texas,-,-,0,0,0,10,0.1,Hutchinson,-,-,-,-,-,-,-,-,-,-,-,-,,35.83,-101.43,-,-,1,,348,Unmodified
19540613.48.59,Summary,1954-06-13,21:00:00,3,Texas,-,-,2,0,1,133,25,Reeves,-,-,-,-,-,-,-,-,-,-,-,-,,31.5,-103.5,-,-,1,,350,Unmodified
19540614.48.60,Summary,1954-06-14,14:00:00,3,Texas,-,-,0,0,0,10,0.1,Howard,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.25,-101.47,-,-,1,,352,Unmodified
19540622.48.61,Summary,1954-06-22,18:00:00,3,Texas,-,-,0,0,0,23,1,Nolan,-,-,-,-,-,-,-,-,-,-,-,-,,32.3,-100.4,-,-,1,,386,Unmodified
19540630.48.62,Summary,1954-06-30,15:00:00,3,Texas,-,-,1,0,0,10,0.1,Hardeman,-,-,-,-,-,-,-,-,-,-,-,<$50,,34.3,-99.75,-,-,1,,401,Unmodified
19540706.48.63,Summary,1954-07-06,15:40:00,3,Texas,-,-,2,0,0,50,4.5,Colorado,-,-,-,-,-,-,-,-,-,-,-,-,,29.7,-96.9,29.72,-96.97,1,,411,Unmodified
19540708.48.64,Summary,1954-07-08,16:00:00,3,Texas,-,-,0,0,0,10,0.1,Hunt,-,-,-,-,-,-,-,-,-,-,-,-,,33.12,-96.15,-,-,1,,414,Unmodified
19540712.48.65,Summary,1954-07-12,17:50:00,3,Texas,-,-,2,0,0,33,1,Bexar,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,29.58,-98.33,-,-,1,,419,Unmodified
19540718.48.66,Summary,1954-07-18,18:40:00,3,Texas,-,-,3,0,0,880,0.8,Rusk,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.32,-94.52,-,-,1,,426,Unmodified
19540726.48.67,Summary,1954-07-26,17:00:00,3,Texas,-,-,1,0,0,50,1,Grimes,-,-,-,-,-,-,-,-,-,-,-,-,,30.38,-96.08,-,-,1,,439,Unmodified
19540831.48.68,Summary,1954-08-31,13:45:00,3,Texas,-,-,1,0,0,300,0.5,Anderson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.63,-95.6,-,-,1,,496,Unmodified
19540929.48.70,Summary,1954-09-29,15:00:00,3,Texas,-,-,1,0,0,17,1,Grayson,-,-,-,-,-,-,-,-,-,-,-,-,,33.65,-96.93,-,-,1,,511,Unmodified
19540929.48.71,Summary,1954-09-29,15:00:00,3,Texas,-,-,0,0,0,10,0.5,Grayson,-,-,-,-,-,-,-,-,-,-,-,-,,33.65,-96.93,-,-,1,,512,Unmodified
19540929.48.72,Summary,1954-09-29,15:00:00,3,Texas,-,-,0,0,0,10,0.5,Grayson,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.65,-96.93,-,-,1,,513,Unmodified
19540929.48.69,Summary,1954-09-29,17:30:00,3,Texas,-,-,1,0,0,17,2,Wise,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.3,-97.78,-,-,1,,515,Unmodified
19541001.48.73,Summary,1954-10-01,16:00:00,3,Texas,-,-,1,0,0,10,0.1,Jeff Davis,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,30.58,-104.52,-,-,1,,518,Unmodified
19541011.48.74,Summary,1954-10-11,18:00:00,3,Texas,-,-,1,0,0,440,2,Palo Pinto,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,32.9,-98.08,-,-,1,,524,Unmodified
19541022.48.75,Summary,1954-10-22,08:00:00,3,Texas,-,-,2,0,0,100,7.1,Madison,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,30.92,-96.12,30.92,-96,1,,526,Unmodified
19541022.48.76,Summary,1954-10-22,17:00:00,3,Texas,-,-,1,0,1,333,7.1,Victoria,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,28.65,-96.9,28.73,-96.83,1,,527,Unmodified
19541022.48.77,Summary,1954-10-22,19:00:00,3,Texas,-,-,3,0,25,333,20.5,San Patricio,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,28.15,-97.43,27.87,-97.33,1,,529,Unmodified
19550320.48.1,Summary,1955-03-20,08:30:00,3,Texas,-,-,1,0,1,800,17.2,Montague,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.73,-97.68,33.92,-97.48,1,,31,Unmodified
19550320.48.2,Summary,1955-03-20,15:00:00,3,Texas,-,-,2,0,0,50,0.3,Navarro,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,32.08,-96.72,-,-,1,,33,Unmodified
19550320.48.3,Summary,1955-03-20,16:15:00,3,Texas,-,-,1,0,1,20,4.1,Bell,-,-,-,-,-,-,-,-,-,-,-,-,,31.12,-97.73,31.12,-97.67,1,,35,Unmodified
19550320.48.4,Summary,1955-03-20,17:43:00,3,Texas,-,-,1,0,0,400,6.2,Gonzales,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.37,-97.65,29.42,-97.57,1,,37,Unmodified
19550320.48.5,Summary,1955-03-20,21:30:00,3,Texas,-,-,1,0,0,300,4.3,Harrison,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.48,-94.07,32.53,-94.03,1,,39,Unmodified
19550321.48.6,Summary,1955-03-21,15:00:00,3,Texas,-,-,2,0,0,17,3.6,Bell,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.17,-97.33,31.17,-97.28,1,,43,Unmodified
19550331.48.7,Summary,1955-03-31,15:00:00,3,Texas,-,-,2,0,0,10,1.1,Cooke,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.63,-97.17,33.65,-97.17,1,,50,Unmodified
19550405.48.8,Summary,1955-04-05,06:20:00,3,Texas,-,-,2,0,6,67,43.7,Jones,Haskell,Throckmorton,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.93,-99.8,33.03,-99.07,1,,61,Unmodified
19550405.48.9,Summary,1955-04-05,08:30:00,3,Texas,-,-,2,0,0,10,0.1,Clay,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.82,-98.18,-,-,1,,62,Unmodified
19550406.48.11,Summary,1955-04-06,02:30:00,3,Texas,-,-,3,1,27,67,30.2,Grayson,Fannin,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,33.63,-96.6,33.58,-96.08,1,,63,Unmodified
19550406.48.12,Summary,1955-04-06,02:45:00,3,Texas,-,-,3,0,0,10,21.7,Jack,Clay,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.43,-98.4,33.47,-98.03,1,,64,Unmodified
19550406.48.13,Summary,1955-04-06,04:00:00,3,Texas,-,-,1,0,2,100,0.1,Cass,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.17,-94.35,-,-,1,,65,Unmodified
19550406.48.14,Summary,1955-04-06,04:20:00,3,Texas,-,-,3,0,0,10,15.1,Cooke,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,33.57,-97.22,33.63,-96.97,1,,66,Unmodified
19550406.48.15,Summary,1955-04-06,04:30:00,3,Texas,-,-,2,0,1,10,37.9,Denton,Grayson,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.37,-97.18,33.45,-96.53,1,,67,Unmodified
19550406.48.10,Summary,1955-04-06,05:50:00,3,Texas,-,-,2,0,0,10,5.2,Grayson,-,-,-,-,-,-,-,-,-,-,-,-,,33.57,-96.9,33.62,-96.83,1,,68,Unmodified
19550406.48.16,Summary,1955-04-06,07:00:00,3,Texas,-,-,2,0,0,10,9.8,Hopkins,Franklin,-,-,-,-,-,-,-,-,-,-,-,,33.33,-95.37,33.35,-95.2,1,,69,Unmodified
19550412.48.17,Summary,1955-04-12,11:30:00,3,Texas,-,-,3,0,7,300,5.6,Anderson,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.05,-95.52,32.08,-95.43,1,,77,Unmodified
19550412.48.18,Summary,1955-04-12,11:55:00,3,Texas,-,-,1,0,0,10,2.3,Houston,-,-,-,-,-,-,-,-,-,-,-,-,,31.4,-95.48,31.4,-95.47,1,,78,Unmodified
19550412.48.19,Summary,1955-04-12,12:15:00,3,Texas,-,-,2,0,0,50,0.1,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.77,-95.12,-,-,1,,79,Unmodified
19550412.48.20,Summary,1955-04-12,19:30:00,3,Texas,-,-,0,0,0,10,0.1,Taylor,-,-,-,-,-,-,-,-,-,-,-,-,,32.48,-100.1,-,-,1,,84,Unmodified
19550418.48.21,Summary,1955-04-18,18:45:00,3,Texas,-,-,3,0,0,100,8.9,Wheeler,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.4,-100.1,35.5,-100,1,,92,Unmodified
19550422.48.22,Summary,1955-04-22,23:25:00,3,Texas,-,-,0,0,0,10,0.1,Jones,-,-,-,-,-,-,-,-,-,-,-,-,,32.58,-99.67,-,-,1,,117,Unmodified
19550505.48.23,Summary,1955-05-05,19:00:00,3,Texas,-,-,2,0,1,10,0.1,Reeves,-,-,-,-,-,-,-,-,-,-,-,-,,31.42,-103.53,-,-,1,,154,Unmodified
19550506.48.24,Summary,1955-05-06,18:15:00,3,Texas,-,-,2,1,1,33,10.1,Bell,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,31.1,-97.35,30.98,-97.25,1,,157,Unmodified
19550506.48.25,Summary,1955-05-06,18:30:00,3,Texas,-,-,0,0,0,10,0.1,McCulloch,-,-,-,-,-,-,-,-,-,-,-,-,,31.05,-99.47,-,-,1,,158,Unmodified
19550506.48.26,Summary,1955-05-06,19:30:00,3,Texas,-,-,2,0,0,100,4.9,Milam,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,30.78,-97.27,30.73,-97.22,1,,159,Unmodified
19550508.48.27,Summary,1955-05-08,15:15:00,3,Texas,-,-,1,0,0,17,1,Mitchell,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,32.4,-100.9,-,-,1,,160,Unmodified
19550510.48.28,Summary,1955-05-10,16:30:00,3,Texas,-,-,0,0,0,10,0.1,Howard,-,-,-,-,-,-,-,-,-,-,-,-,,32.27,-101.5,-,-,1,,164,Unmodified
19550510.48.29,Summary,1955-05-10,16:30:00,3,Texas,-,-,0,0,0,10,0.1,Howard,-,-,-,-,-,-,-,-,-,-,-,-,,32.27,-101.5,-,-,1,,165,Unmodified
19550510.48.30,Summary,1955-05-10,16:30:00,3,Texas,-,-,0,0,0,10,0.1,Howard,-,-,-,-,-,-,-,-,-,-,-,-,,32.27,-101.5,-,-,1,,166,Unmodified
19550510.48.31,Summary,1955-05-10,18:00:00,3,Texas,-,-,1,0,0,10,0.1,Lamb,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,34.07,-102.58,-,-,1,,169,Unmodified
19550510.48.32,Summary,1955-05-10,18:00:00,3,Texas,-,-,0,0,0,10,3.8,Lubbock,-,-,-,-,-,-,-,-,-,-,-,<$50,,33.55,-101.92,33.58,-101.87,1,,170,Unmodified
19550510.48.33,Summary,1955-05-10,18:00:00,3,Texas,-,-,0,0,0,10,0.1,Hockley,-,-,-,-,-,-,-,-,-,-,-,-,,33.43,-102.5,33.43,-102.5,1,,171,Unmodified
19550511.48.34,Summary,1955-05-11,10:30:00,3,Texas,-,-,1,0,0,10,1,Nueces,-,-,-,-,-,-,-,-,-,-,-,-,,27.78,-97.67,-,-,1,,173,Unmodified
19550511.48.35,Summary,1955-05-11,10:30:00,3,Texas,-,-,0,0,0,10,0.5,Nueces,-,-,-,-,-,-,-,-,-,-,-,-,,27.78,-97.67,-,-,1,,174,Unmodified
19550511.48.36,Summary,1955-05-11,16:15:00,3,Texas,-,-,1,0,0,10,17.5,Eastland,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,32.38,-98.98,32.47,-98.7,1,,178,Unmodified
19550511.48.37,Summary,1955-05-11,18:00:00,3,Texas,-,-,2,0,0,10,0.1,Navarro,-,-,-,-,-,-,-,-,-,-,-,-,,32.1,-96.5,-,-,1,,179,Unmodified
19550515.48.39,Summary,1955-05-15,15:00:00,3,Texas,-,-,0,0,0,10,0.1,Guadalupe,-,-,-,-,-,-,-,-,-,-,-,-,,29.6,-97.87,-,-,1,,186,Unmodified
19550515.48.38,Summary,1955-05-15,19:30:00,3,Texas,-,-,0,0,0,10,0.1,Bexar,-,-,-,-,-,-,-,-,-,-,-,-,,29.5,-98.5,-,-,1,,187,Unmodified
19550516.48.41,Summary,1955-05-16,15:00:00,3,Texas,-,-,1,0,0,17,4.9,Garza,-,-,-,-,-,-,-,-,-,-,-,-,,33.05,-101.2,33.03,-101.12,1,,188,Unmodified
19550516.48.40,Summary,1955-05-16,16:20:00,3,Texas,-,-,1,0,0,10,10.5,Scurry,-,-,-,-,-,-,-,-,-,-,-,-,,32.73,-100.88,32.83,-100.75,1,,189,Unmodified
19550517.48.43,Summary,1955-05-17,15:00:00,3,Texas,-,-,1,0,0,10,0.1,Hardeman,-,-,-,-,-,-,-,-,-,-,-,-,,34.2,-99.5,-,-,1,,190,Unmodified
19550517.48.42,Summary,1955-05-17,23:30:00,3,Texas,-,-,1,0,0,10,0.1,Montgomery,-,-,-,-,-,-,-,-,-,-,-,-,,31.72,-99.93,-,-,1,,191,Unmodified
19550518.48.44,Summary,1955-05-18,05:30:00,3,Texas,-,-,2,0,0,10,2.5,Matagorda,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,28.7,-96.23,-,-,1,,192,Unmodified
19550518.48.45,Summary,1955-05-18,09:35:00,3,Texas,-,-,0,0,0,10,0.1,Karnes,-,-,-,-,-,-,-,-,-,-,-,-,,28.82,-98.12,-,-,1,,193,Unmodified
19550518.48.46,Summary,1955-05-18,12:28:00,3,Texas,-,-,1,0,0,600,0.1,Hockley,-,-,-,-,-,-,-,-,-,-,-,-,,33.62,-102.4,-,-,1,,194,Unmodified
19550518.48.48,Summary,1955-05-18,15:00:00,3,Texas,-,-,1,0,0,10,0.1,Bailey,-,-,-,-,-,-,-,-,-,-,-,-,,34.27,-102.95,-,-,1,,196,Unmodified
19550518.48.47,Summary,1955-05-18,18:00:00,3,Texas,-,-,2,0,0,300,20.7,Lavaca,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.57,-97.17,29.33,-96.95,1,,197,Unmodified
19550519.48.49,Summary,1955-05-19,05:00:00,3,Texas,-,-,2,0,0,50,2,Lavaca,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,29.45,-96.95,-,-,1,,198,Unmodified
19550519.48.51,Summary,1955-05-19,15:00:00,3,Texas,-,-,2,0,0,67,0.5,Angelina,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,31.18,-94.8,-,-,1,,200,Unmodified
19550519.48.52,Summary,1955-05-19,15:00:00,3,Texas,-,-,1,0,0,33,31.7,King,Knox,-,-,-,-,-,-,-,-,-,-,-,,33.62,-100.33,33.58,-99.78,1,,201,Unmodified
19550519.48.50,Summary,1955-05-19,15:50:00,3,Texas,-,-,0,0,0,10,0.1,Falls,-,-,-,-,-,-,-,-,-,-,-,-,,31.35,-96.65,-,-,1,,202,Unmodified
19550522.48.56,Summary,1955-05-22,15:00:00,3,Texas,-,-,2,0,0,10,0.1,Lubbock,-,-,-,-,-,-,-,-,-,-,-,-,,33.8,-101.58,-,-,1,,206,Unmodified
19550522.48.53,Summary,1955-05-22,19:00:00,3,Texas,-,-,1,0,0,33,0.1,Howard,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.37,-101.57,33.37,-101.57,1,,207,Unmodified
19550522.48.54,Summary,1955-05-22,20:00:00,3,Texas,-,-,2,0,0,400,20.7,Hale,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.83,-101.83,33.67,-101.53,1,,208,Unmodified
19550522.48.55,Summary,1955-05-22,20:20:00,3,Texas,-,-,0,0,0,10,1.5,Hutchinson,-,-,-,-,-,-,-,-,-,-,-,-,,36,-101.2,-,-,1,,209,Unmodified
19550523.48.57,Summary,1955-05-23,07:00:00,3,Texas,-,-,2,0,0,10,0.5,Wharton,-,-,-,-,-,-,-,-,-,-,-,-,,29.32,-96.08,-,-,1,,211,Unmodified
19550525.48.58,Summary,1955-05-25,15:17:00,3,Texas,Oklahoma,-,4,2,18,1100,45.1,Collingsworth,Wheeler,Roger Mills,-,-,-,-,-,-,-,-,-,$50K-$500K,,35,-100.22,35.5,-99.82,2,,216,Unmodified
19550525.48.58,State,1955-05-25,15:17:00,3,Texas,,,4,0,10,1100,34.5,Collingsworth,Wheeler,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35,-100.22,35.47,-100,2,,216,Unmodified
19550525.48.58,State,1955-05-25,17:00:00,3,Oklahoma,,,4,2,8,1100,10.6,Roger Mills,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.47,-100,35.5,-99.82,2,,216,Unmodified
19550525.48.59,Summary,1955-05-25,18:00:00,3,Texas,-,-,0,0,0,440,0.1,Sterling,-,-,-,-,-,-,-,-,-,-,-,-,,31.83,-100.98,-,-,1,,219,Unmodified
19550525.48.60,Summary,1955-05-25,22:30:00,3,Texas,-,-,1,0,0,440,0.3,Fisher,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,32.85,-100.45,-,-,1,,228,Unmodified
19550525.48.61,Summary,1955-05-25,23:30:00,3,Texas,-,-,2,0,0,300,11.9,Knox,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,33.42,-99.97,33.55,-99.83,1,,230,Unmodified
19550526.48.62,Summary,1955-05-26,01:38:00,3,Texas,-,-,2,0,0,33,1.3,Wichita,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,33.92,-98.5,33.92,-98.48,1,,232,Unmodified
19550526.48.63,Summary,1955-05-26,08:30:00,3,Texas,-,-,0,0,0,10,0.1,Navarro,-,-,-,-,-,-,-,-,-,-,-,-,,32.08,-96.47,-,-,1,,242,Unmodified
19550530.48.64,Summary,1955-05-30,21:23:00,3,Texas,-,-,2,0,0,600,2,Winkler,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.83,-103.08,-,-,1,,296,Unmodified
19550601.48.66,Summary,1955-06-01,15:00:00,3,Texas,-,-,1,0,0,10,0.1,Childress,-,-,-,-,-,-,-,-,-,-,-,-,,34.38,-100.05,-,-,1,,299,Unmodified
19550601.48.65,Summary,1955-06-01,23:20:00,3,Texas,-,-,0,0,0,10,0.1,Jones,-,-,-,-,-,-,-,-,-,-,-,-,,32.62,-99.82,-,-,1,,304,Unmodified
19550603.48.67,Summary,1955-06-03,17:20:00,3,Texas,-,-,0,0,0,10,5.7,Hemphill,Lipscomb,-,-,-,-,-,-,-,-,-,-,-,,36.02,-100.27,36.07,-100.18,1,,311,Unmodified
19550603.48.68,Summary,1955-06-03,18:00:00,3,Texas,-,-,1,0,0,10,3.3,Young,-,-,-,-,-,-,-,-,-,-,-,-,,33.22,-98.85,33.23,-98.8,1,,313,Unmodified
19550604.48.69,Summary,1955-06-04,16:30:00,3,Texas,-,-,2,0,0,100,2,Brown,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,32.05,-99.13,-,-,1,,324,Unmodified
19550605.48.70,Summary,1955-06-05,16:18:00,3,Texas,-,-,1,0,0,1760,7.8,Williamson,-,-,-,-,-,-,-,-,-,-,-,-,,30.85,-97.8,30.9,-97.68,1,,359,Unmodified
19550605.48.71,Summary,1955-06-05,19:30:00,3,Texas,-,-,2,0,0,10,3.6,La Salle,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,28.03,-99.35,28.03,-99.3,1,,360,Unmodified
19550605.48.72,Summary,1955-06-05,22:00:00,3,Texas,-,-,2,0,0,10,0.1,Colorado,-,-,-,-,-,-,-,-,-,-,-,-,,29.7,-96.78,-,-,1,,361,Unmodified
19550605.48.73,Summary,1955-06-05,23:00:00,3,Texas,-,-,1,0,0,10,0.1,Calhoun,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,28.62,-96.63,-,-,1,,362,Unmodified
19550608.48.74,Summary,1955-06-08,15:00:00,3,Texas,-,-,0,0,1,10,2,Eastland,-,-,-,-,-,-,-,-,-,-,-,-,,32.53,-98.68,-,-,1,,366,Unmodified
19550608.48.75,Summary,1955-06-08,15:00:00,3,Texas,-,-,1,0,0,10,0.1,Archer,Baylor,-,-,-,-,-,-,-,-,-,-,-,,33.8,-98.95,-,-,1,,367,Unmodified
19550616.48.76,Summary,1955-06-16,01:20:00,3,Texas,-,-,0,0,0,10,0.1,Eastland,-,-,-,-,-,-,-,-,-,-,-,-,,32.22,-98.67,-,-,1,,378,Unmodified
19550616.48.86,Summary,1955-06-16,15:00:00,3,Texas,-,-,2,0,0,333,3,Crockett,-,-,-,-,-,-,-,-,-,-,-,-,,30.72,-101.22,-,-,1,,381,Unmodified
19550616.48.77,Summary,1955-06-16,15:30:00,3,Texas,-,-,0,0,0,67,0.3,Potter,-,-,-,-,-,-,-,-,-,-,-,-,,35.23,-101.65,-,-,1,,382,Unmodified
19550616.48.79,Summary,1955-06-16,15:30:00,3,Texas,-,-,1,0,0,17,1,Carson,-,-,-,-,-,-,-,-,-,-,-,<$50,,35.28,-101.38,-,-,1,,383,Unmodified
19550616.48.80,Summary,1955-06-16,15:30:00,3,Texas,-,-,0,0,0,17,2,Armstrong,-,-,-,-,-,-,-,-,-,-,-,-,,35.22,-101.27,-,-,1,,384,Unmodified
19550616.48.81,Summary,1955-06-16,15:30:00,3,Texas,-,-,0,0,0,17,2,Armstrong,-,-,-,-,-,-,-,-,-,-,-,-,,35.22,-101.27,-,-,1,,385,Unmodified
19550616.48.84,Summary,1955-06-16,15:30:00,3,Texas,-,-,1,0,0,10,0.1,Taylor,Runnels,-,-,-,-,-,-,-,-,-,-,-,,32.45,-99.85,-,-,1,,386,Unmodified
19550616.48.78,Summary,1955-06-16,16:07:00,3,Texas,-,-,0,0,0,10,0.3,Carson,-,-,-,-,-,-,-,-,-,-,-,-,,35.35,-101.35,-,-,1,,387,Unmodified
19550616.48.85,Summary,1955-06-16,17:00:00,3,Texas,-,-,1,0,0,1320,3.8,Hemphill,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.92,-100.12,35.95,-100.07,1,,388,Unmodified
19550616.48.82,Summary,1955-06-16,18:30:00,3,Texas,-,-,2,0,0,20,1,Donley,-,-,-,-,-,-,-,-,-,-,-,<$50,,35,-101.07,-,-,1,,390,Unmodified
19550616.48.83,Summary,1955-06-16,18:30:00,3,Texas,-,-,0,0,0,10,1,Donley,-,-,-,-,-,-,-,-,-,-,-,-,,34.97,-100.93,-,-,1,,391,Unmodified
19550617.48.87,Summary,1955-06-17,19:10:00,3,Texas,-,-,3,0,0,67,16.2,Collingsworth,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.85,-100.22,34.88,-99.93,1,,403,Unmodified
19550618.48.88,Summary,1955-06-18,19:00:00,3,Texas,-,-,0,0,0,10,0.1,Crosby,-,-,-,-,-,-,-,-,-,-,-,-,,33.73,-101.4,-,-,1,,412,Unmodified
19550618.48.89,Summary,1955-06-18,19:05:00,3,Texas,-,-,0,0,0,10,0.1,Parmer,-,-,-,-,-,-,-,-,-,-,-,-,,34.55,-102.68,-,-,1,,413,Unmodified
19550618.48.90,Summary,1955-06-18,20:00:00,3,Texas,-,-,0,0,0,10,0.1,Sherman,-,-,-,-,-,-,-,-,-,-,-,-,,36.33,-102.07,-,-,1,,415,Unmodified
19550618.48.91,Summary,1955-06-18,20:00:00,3,Texas,-,-,0,0,0,10,0.1,Sherman,-,-,-,-,-,-,-,-,-,-,-,-,,36.33,-102.07,-,-,1,,416,Unmodified
19550618.48.92,Summary,1955-06-18,20:00:00,3,Texas,-,-,0,0,0,10,0.1,Sherman,-,-,-,-,-,-,-,-,-,-,-,<$50,,36.33,-102.07,-,-,1,,417,Unmodified
19550619.48.93,Summary,1955-06-19,17:35:00,3,Texas,-,-,0,0,0,10,0.1,Sherman,-,-,-,-,-,-,-,-,-,-,-,-,,36.58,-102.23,-,-,1,,419,Unmodified
19550620.48.94,Summary,1955-06-20,15:00:00,3,Texas,-,-,0,0,0,10,0.1,McLennan,-,-,-,-,-,-,-,-,-,-,-,-,,31.65,-97.33,-,-,1,,423,Unmodified
